FID,the_geom,District,ID_Muni,Municipali,Longitude,Latitude,Population,Urb_ou_Rur,Pop_total,Services__,Densite_Po,Urb_Rur
population_mada.1377,POINT (45.233333333333334 -24.333333333333336),BEKILY,518110,TSIKOLAKY,45.233333,-24.333333,4117,,2837,10.2,43.01,Rural
population_mada.1378,POINT (45.38333333333333 -24.316666666666666),BEKILY,518130,MANAKOMPY,45.383333,-24.316667,6275,,4324,10.2,42.58,Rural
population_mada.1379,POINT (45.266666666666666 -24),BEKILY,518151,AMBAHITA,45.266667,-24,16877,,11628,10.2,31.81,Rural
population_mada.1380,POINT (45.35 -23.833333333333336),BEKILY,518152,MAROVIRO,45.35,-23.833333,7904,,5446,10.2,19.92,Rural
population_mada.1381,POINT (45.45 -24.46666666666667),BEKILY,518170,BELINDO MAHASOA,45.45,-24.466667,14072,,9696,10.2,34.89,Rural
population_mada.1382,POINT (45.11666666666667 -24.433333333333334),BEKILY,518190,BETEZA,45.116667,-24.433333,10470,,7214,10.2,29,Rural
population_mada.1383,POINT (45.483333333333334 -24.25),BEKILY,518210,TANANDAVA,45.483333,-24.25,13826,,9526,10.2,38.56,Rural
population_mada.1384,POINT (45.266666666666666 -24.55),BEKILY,518230,BEKITRO,45.266667,-24.55,23724,,16346,10.2,36.14,Rural
population_mada.1385,POINT (45.66666666666667 -24.15),BEKILY,518251,BERAKETA,45.666667,-24.15,15616,,10760,10.2,22.57,Rural
population_mada.1386,POINT (45.56666666666667 -24.016666666666666),BEKILY,518252,VOHIMANGA,45.566667,-24.016667,6500,,4479,10.2,20.61,Rural
population_mada.1387,POINT (45.38333333333333 -24.650000000000002),BEKILY,518270,BEVITIKY,45.383333,-24.65,14566,,10036,10.2,84.94,Rural
population_mada.1388,POINT (45.63333333333333 -24.35),BEKILY,518290,ANIVORANO MITSINJO,45.633333,-24.35,4077,,2809,10.2,16.6,Rural
population_mada.1389,POINT (45.25 -24.15),BEKILY,518310,BESAKOA,45.25,-24.15,3750,,2584,10.2,40.3,Rural
population_mada.1390,POINT (46.4 -25.05),AMBOASARY-ATSIMO,519010,AMBOASARY ATSIMO,46.4,-25.05,32883,,25353,10.2,132.36,Rural
population_mada.1391,POINT (46.38333333333333 -24.866666666666667),AMBOASARY-ATSIMO,519030,BEHARA,46.383333,-24.866667,19269,,14857,10.2,18.59,Rural
population_mada.1392,POINT (46.43333333333334 -25.116666666666667),AMBOASARY-ATSIMO,519050,TANANDAVA SUD,46.433333,-25.116667,15289,,11788,10.2,100.42,Rural
population_mada.1393,POINT (46.3 -25.133333333333333),AMBOASARY-ATSIMO,519070,SAMPONA,46.3,-25.133333,14671,,11311,10.2,137.52,Rural
population_mada.1394,POINT (46.166666666666664 -24.733333333333334),AMBOASARY ATSIMO,519090,IFOTAKA,46.166667,-24.733333,23629,,18218,10.2,28.06,Rural
population_mada.1395,POINT (46.45 -24.566666666666666),AMBOASARY ATSIMO,519110,TRANOMARO,46.45,-24.566667,15018,,11579,10.2,15.2,Rural
population_mada.1396,POINT (46.583333333333336 -24.383333333333333),AMBOASARY ATSIMO,519130,MAROMBY,46.583333,-24.383333,9501,,7325,10.2,12.82,Rural
population_mada.1397,POINT (46.25 -23.96666666666667),AMBOASARY-ATSIMO,519150,ELONTY,46.25,-23.966667,9109,,7023,10.2,12.85,Rural
population_mada.1398,POINT (46.7 -24.21666666666667),AMBOASARY-ATSIMO,519170,ESIRA,46.7,-24.216667,10504,,8098,10.2,14.44,Rural
population_mada.1399,POINT (46.43333333333334 -24.116666666666667),AMBOASARY-ATSIMO,519190,MAHALY,46.433333,-24.116667,15234,,11745,10.2,9.83,Rural
population_mada.1400,POINT (46.800000000000004 -24.400000000000002),AMBOASARY-ATSIMO,519210,MANEVY,46.8,-24.4,9250,,7131,10.2,23.45,Rural
population_mada.1401,POINT (46.03333333333333 -24.083333333333332),AMBOASARY-ATSIMO,519230,TSIVORY,46.033333,-24.083333,14573,,11236,10.2,22.84,Rural
population_mada.1402,POINT (46.05 -24.283333333333335),AMBOASARY-ATSIMO,519250,MAROTSIRAKA,46.05,-24.283333,12136,,9357,10.2,26.16,Rural
population_mada.1403,POINT (45.88333333333333 -24.2),AMBOASARY-ATSIMO,519270,TOMBOARIVO,45.883333,-24.2,3060,,2359,10.2,17.8,Rural
population_mada.1404,POINT (46.05 -24.55),AMBOASARY ATSIMO,519290,EBELO,46.05,-24.55,10296,,7938,10.2,17.35,Rural
population_mada.1405,POINT (46.21666666666667 -24.416666666666668),AMBOASARY ATSIMO,519310,RANOBE,46.216667,-24.416667,6640,,5120,10.2,8.79,Rural
population_mada.1406,POINT (43.68333333333334 -23.316666666666666),TOLIARY II,520010,MITSINJO BETANIMENA,43.683333,-23.316667,19023,,12784,10.2,341.47,Rural
population_mada.1407,POINT (43.65 -23.166666666666668),TOLIARY II,520030,BELALANDA,43.65,-23.166667,18321,,12312,10.2,74.23,Rural
population_mada.1408,POINT (43.75 -23.35),TOLIARY II,520050,BETSINJAKA,43.75,-23.35,13488,,9064,10.2,346.72,Rural
population_mada.1409,POINT (43.733333333333334 -23.283333333333335),TOLIARY II,520071,MIARY AMBOHIBOLA,43.733333,-23.283333,11464,,7704,10.2,99.81,Rural
population_mada.1410,POINT (43.91666666666667 -23.116666666666667),TOLIARY II,520072,BEHOMPY,43.916667,-23.116667,14458,,9716,10.2,18.6,Rural
population_mada.1411,POINT (43.78333333333333 -23.05),TOLIARY II,520090,MAROMIANDRA,43.783333,-23.05,10439,,7015,10.2,22.31,Rural
population_mada.1412,POINT (44 -23.45),TOLIARY II,520110,AMBOHIMAHAVELONA,44,-23.45,11425,,7678,10.2,23.56,Rural
population_mada.1413,POINT (43.78333333333333 -23.51666666666667),TOLIARY II,520131,SAINT AUGUSTIN,43.783333,-23.516667,17029,,11444,10.2,109.07,Rural
population_mada.1414,POINT (43.78333333333333 -23.683333333333334),TOLIARY II,520132,SOALARA,43.783333,-23.683333,8381,,5632,10.2,28.62,Rural
population_mada.1415,POINT (43.86666666666667 -23.51666666666667),TOLIARY II,520150,AMBOLOFOTY,43.866667,-23.516667,3418,,2297,10.2,16.61,Rural
population_mada.1416,POINT (43.6 -22.983333333333334),TOLIARY II,520170,ANKILIMALINIKE,43.6,-22.983333,12907,,8673,10.2,67.11,Rural
population_mada.1417,POINT (44.05 -23.55),TOLIARY II,520191,ANTANIMENA ONILAHY,44.05,-23.55,7358,,4945,10.2,58.68,Rural
population_mada.1418,POINT (43.91666666666667 -23.6),TOLIARY II,520192,MANOROFIFY,43.916667,-23.6,8876,,5965,10.2,80.18,Rural
population_mada.1419,POINT (43.516666666666666 -22.883333333333336),TOLIARY II,520210,MAROFOTY,43.516667,-22.883333,14055,,9445,10.2,161.34,Rural
population_mada.1420,POINT (43.63333333333333 -22.883333333333336),TOLIARY II,520230,TSIANISIHA,43.633333,-22.883333,21950,,14750,10.2,263.8,Rural
population_mada.1421,POINT (43.38333333333333 -22.683333333333334),TOLIARY II,520250,MANOMBO SUD,43.383333,-22.683333,34073,,22897,10.2,52.77,Rural
population_mada.1422,POINT (44.11666666666667 -23.133333333333333),TOLIARY II,520270,ANDRANOVORY,44.116667,-23.133333,26055,,17509,10.2,32.51,Rural
population_mada.1423,POINT (43.583333333333336 -22.81666666666667),TOLIARY II,520290,MILENAKA,43.583333,-22.816667,23206,,15594,10.2,210.72,Rural
population_mada.1424,POINT (43.63333333333333 -22.683333333333334),TOLIARY II,520310,ANKILILOAKA,43.633333,-22.683333,44450,,29870,10.2,53.59,Rural
population_mada.1425,POINT (43.6 -22.483333333333334),TOLIARY II,520330,ANALAMISAMPY,43.6,-22.483333,27099,,18211,10.2,24.26,Rural
population_mada.1426,POINT (43.85 -23.983333333333334),TOLIARY II,520358,BEHELOKA,43.85,-23.983333,13621,,9154,10.2,9.74,Rural
population_mada.1427,POINT (43.95 -23.35),TOLIARY II,520370,ANDRANOHINALY,43.95,-23.35,9659,,6491,10.2,27.05,Rural
population_mada.1428,POINT (43.65 -23.71666666666667),TOLIARY II,520390,ANAKAO,43.65,-23.716667,8046,,5407,10.2,16.44,Rural
population_mada.1429,POINT (45.13333333333333 -23.266666666666666),BENENITRA,521010,BENENITRA,45.133333,-23.266667,12676,,8518,10.2,8.94,Rural
population_mada.1430,POINT (45.13333333333333 -23.666666666666668),BENENITRA,521031,IANAPERA,45.133333,-23.666667,14251,,9577,10.2,12.9,Rural
population_mada.1431,POINT (45.31666666666667 -23.566666666666666),BENENITRA,521032,AMBALAVATO,45.316667,-23.566667,9420,,6330,10.2,12.17,Rural
population_mada.1432,POINT (44.86666666666667 -23.25),BENENITRA,521050,EHARA,44.866667,-23.25,7805,,5245,10.2,5.95,Rural
population_mada.1433,POINT (50.233333333333334 -14.900000000000002),ANTALAHA,710010,ANTALAHA AMBONIVOHITRA,50.233333,-14.9,40515,,23174,35.7,595.16,Urban
population_mada.1434,POINT (50.166666666666664 -14.716666666666669),ANTALAHA,710030,AMPAHANA,50.166667,-14.716667,21613,,12578,10.2,107.56,Rural
population_mada.1435,POINT (50.28333333333333 -15.066666666666666),ANTALAHA,710050,AMPOHIBE,50.283333,-15.066667,23478,,13664,10.2,59.69,Rural
population_mada.1436,POINT (50.15 -14.983333333333336),ANTALAHA,710070,ANTOMBANA,50.15,-14.983333,17410,,10133,10.2,69.52,Rural
population_mada.1437,POINT (50.11666666666667 -14.8),ANTALAHA,710090,ANTSAHANORO,50.116667,-14.8,14173,,8249,10.2,105.31,Rural
population_mada.1438,POINT (50.083333333333336 -14.900000000000002),ANTALAHA,710110,ANTANANAMBO,50.083333,-14.9,14483,,8429,10.2,47.13,Rural
population_mada.1439,POINT (50.06666666666667 -15.183333333333334),ANTALAHA,710130,MAROFINARITRA,50.066667,-15.183333,16012,,9319,10.2,18.47,Rural
population_mada.1440,POINT (50.016666666666666 -14.783333333333335),ANTALAHA,710150,SARAHANDRANO,50.016667,-14.783333,5078,,2956,10.2,24.82,Rural
population_mada.1441,POINT (50.35 -15.166666666666668),ANTALAHA,710170,AMBALABE,50.35,-15.166667,17563,,10222,10.2,54.07,Rural
population_mada.1442,POINT (50.11666666666667 -14.616666666666667),ANTALAHA,710190,AMBINANIFAHO,50.116667,-14.616667,11305,,6579,10.2,72.62,Rural
population_mada.1443,POINT (50.36666666666667 -15.333333333333334),ANTALAHA,710210,AMBOHITRALANANA,50.366667,-15.333333,15326,,8920,10.2,14.03,Rural
population_mada.1444,POINT (50.016666666666666 -14.600000000000001),ANTALAHA,710230,LANJARIVO,50.016667,-14.6,17517,,10195,10.2,78.97,Rural
population_mada.1445,POINT (49.93333333333334 -14.733333333333334),ANTALAHA,710250,ANTSAMBALAHY,49.933333,-14.733333,8444,,4914,10.2,26.51,Rural
population_mada.1446,POINT (50.15 -15.8),ANTALAHA,710270,VINANIVAO,50.15,-15.8,11175,,6504,10.2,14.25,Rural
population_mada.1447,POINT (49.9 -14.933333333333335),ANTALAHA,710290,ANDAMPY,49.9,-14.933333,5972,,3476,10.2,20.27,Rural
population_mada.1448,POINT (50.2 -15.55),ANTALAHA,710310,AMPANAVOANA,50.2,-15.55,12006,,6987,10.2,10.28,Rural
population_mada.1449,POINT (50.1 -14.25),SAMBAVA,711010,SAMBAVA CU,50.1,-14.25,48673,,27841,35.7,394.78,Urban
population_mada.1450,POINT (50.016666666666666 -14.3),SAMBAVA,711059,AMBOHIMALAZA,50.016667,-14.3,11415,,6643,10.2,95.67,Rural
population_mada.1451,POINT (50.13333333333333 -14.416666666666668),SAMBAVA,711079,FARAHALANA,50.133333,-14.416667,25403,,14785,10.2,91,Rural
population_mada.1452,POINT (50.03333333333333 -14.216666666666667),SAMBAVA,711090,NOSIARINA,50.033333,-14.216667,5518,,3211,10.2,79.3,Rural
population_mada.1453,POINT (49.95 -14.366666666666667),SAMBAVA,711130,AMBODIVOARA,49.95,-14.366667,12138,,7064,10.2,134.5,Rural
population_mada.1454,POINT (49.96666666666667 -14.266666666666667),SAMBAVA,711150,ANJINJAOMBY,49.966667,-14.266667,6945,,4042,10.2,117.61,Rural
population_mada.1455,POINT (50.05 -14.366666666666667),SAMBAVA,711170,MORAFENO,50.05,-14.366667,11820,,6879,10.2,131.32,Rural
population_mada.1456,POINT (49.91666666666667 -14.233333333333334),SAMBAVA,711190,ANALAMAHO,49.916667,-14.233333,8673,,5048,10.2,122.66,Rural
population_mada.1457,POINT (49.91666666666667 -14.3),SAMBAVA,711210,AMBOHIMITSINJO,49.916667,-14.3,6086,,3542,10.2,72.85,Rural
population_mada.1458,POINT (50.03333333333333 -14.1),SAMBAVA,711230,ANJANGOVERATRA,50.033333,-14.1,21586,,12563,10.2,120.16,Rural
population_mada.1459,POINT (49.88333333333333 -14.350000000000001),SAMBAVA,711250,ANDRATAMARINA,49.883333,-14.35,8987,,5230,10.2,73.97,Rural
population_mada.1460,POINT (49.86666666666667 -14.200000000000001),SAMBAVA,711270,MAROGAONA,49.866667,-14.2,9197,,5353,10.2,95.53,Rural
population_mada.1461,POINT (50.03333333333333 -14.466666666666667),SAMBAVA,711290,MAROJALA,50.033333,-14.466667,14149,,8235,10.2,115.99,Rural
population_mada.1462,POINT (49.93333333333334 -14.533333333333335),SAMBAVA,711310,ANTSAMBAHARO,49.933333,-14.533333,4189,,2438,10.2,38.32,Rural
population_mada.1463,POINT (49.766666666666666 -14.333333333333334),SAMBAVA,711330,ANDRAHANJO,49.766667,-14.333333,9445,,5497,10.2,34.54,Rural
population_mada.1464,POINT (50.11666666666667 -14.116666666666667),SAMBAVA,711350,BEMANEVIKA,50.116667,-14.116667,13952,,8120,10.2,98.15,Rural
population_mada.1465,POINT (49.71666666666667 -14.200000000000001),SAMBAVA,711370,AMBOANGIBE,49.716667,-14.2,12747,,7419,10.2,127.63,Rural
population_mada.1466,POINT (49.81666666666667 -14.083333333333334),SAMBAVA,711390,ANTINDRA,49.816667,-14.083333,22091,,12857,10.2,126.64,Rural
population_mada.1467,POINT (49.86666666666667 -14.516666666666667),SAMBAVA,711410,AMBODIAMPANA,49.866667,-14.516667,11654,,6783,10.2,57.8,Rural
population_mada.1468,POINT (49.766666666666666 -14.466666666666667),SAMBAVA,711430,MAROAMBIHY,49.766667,-14.466667,12923,,7521,10.2,56.45,Rural
population_mada.1469,POINT (49.61666666666667 -14.166666666666668),SAMBAVA,711450,AMBATOAFO,49.616667,-14.166667,11156,,6493,10.2,48.04,Rural
population_mada.1470,POINT (49.7 -14.066666666666666),SAMBAVA,711470,ANJIALAVA,49.7,-14.066667,11325,,6591,10.2,153.06,Rural
population_mada.1471,POINT (50.083333333333336 -13.900000000000002),SAMBAVA,711490,TANAMBAO DAOUD,50.083333,-13.9,10132,,5897,10.2,35.91,Rural
population_mada.1472,POINT (49.63333333333333 -13.983333333333336),SAMBAVA,711510,ANTSAHAVARIBE,49.633333,-13.983333,17452,,10157,10.2,59.47,Rural
population_mada.1473,POINT (49.38333333333333 -14.066666666666666),SAMBAVA,711530,BEVONOTRA,49.383333,-14.066667,15196,,8844,10.2,14.92,Rural
population_mada.1474,POINT (49.766666666666666 -14.216666666666667),SAMBAVA,711550,ANDREMBONA,49.766667,-14.216667,6843,,3983,10.2,45.2,Rural
population_mada.1475,POINT (49.65 -14.650000000000002),ANDAPA,712010,ANDAPA,49.65,-14.65,28563,,16338,35.7,644.65,Urban
population_mada.1476,POINT (49.65 -14.766666666666667),ANDAPA,712030,TANANDAVA,49.65,-14.766667,8917,,5190,10.2,52.86,Rural
population_mada.1477,POINT (49.583333333333336 -14.666666666666668),ANDAPA,712050,ANKIAKABE NORD,49.583333,-14.666667,9501,,5530,10.2,335.97,Rural
population_mada.1478,POINT (49.6 -14.600000000000001),ANDAPA,712070,BELAOKA MAROVATO,49.6,-14.6,7271,,4232,10.2,74.36,Rural
population_mada.1479,POINT (49.53333333333333 -14.783333333333335),ANDAPA,712090,AMBODIMANGA I,49.533333,-14.783333,9870,,5745,10.2,35.47,Rural
population_mada.1480,POINT (49.63333333333333 -14.533333333333335),ANDAPA,712110,MAROVATO,49.633333,-14.533333,7525,,4380,10.2,86.53,Rural
population_mada.1481,POINT (49.71666666666667 -14.650000000000002),ANDAPA,712130,ANDRAKATA,49.716667,-14.65,7951,,4628,10.2,40.48,Rural
population_mada.1482,POINT (49.516666666666666 -14.683333333333335),ANDAPA,712150,BEALAMPONA,49.516667,-14.683333,15221,,8859,10.2,130.07,Rural
population_mada.1483,POINT (49.56666666666667 -14.616666666666667),ANDAPA,712170,MATSOHELY,49.566667,-14.616667,9072,,5280,10.2,541.96,Rural
population_mada.1484,POINT (49.53333333333333 -14.583333333333334),ANDAPA,712190,ANDRANOMENA,49.533333,-14.583333,5234,,3046,10.2,464.26,Rural
population_mada.1485,POINT (49.56666666666667 -14.516666666666667),ANDAPA,712210,AMBALAMANASY II,49.566667,-14.516667,23987,,13960,10.2,185.22,Rural
population_mada.1486,POINT (49.43333333333334 -14.583333333333334),ANDAPA,712230,AMBODIANGEZOKA,49.433333,-14.583333,31451,,18304,10.2,113.62,Rural
population_mada.1487,POINT (49.53333333333333 -14.566666666666668),ANDAPA,712250,BETSAKOTSAKO ANDRANOTSARA,49.533333,-14.566667,10292,,5990,10.2,389.82,Rural
population_mada.1488,POINT (49.71666666666667 -14.55),ANDAPA,712270,BELAOKA LOKOHO,49.716667,-14.55,10264,,5974,10.2,614.68,Rural
population_mada.1489,POINT (49.81666666666667 -14.766666666666667),ANDAPA,712290,ANOVIARA,49.816667,-14.766667,14307,,8327,10.2,53.67,Rural
population_mada.1490,POINT (49.416666666666664 -14.333333333333334),ANDAPA,712310,DOANY,49.416667,-14.333333,29489,,17163,10.2,20.12,Rural
population_mada.1491,POINT (49.46666666666667 -14.183333333333334),ANDAPA,712330,ANJIALAVABE,49.466667,-14.183333,7993,,4652,10.2,38.15,Rural
population_mada.1492,POINT (49.71666666666667 -14.933333333333335),ANDAPA,712350,ANTSAHAMENA,49.716667,-14.933333,6350,,3696,10.2,10.89,Rural
population_mada.1493,POINT (49.35 -12.316666666666666),ANTSIRANANA II,713010,RAMENA,49.35,-12.316667,5966,,3144,10.2,39.69,Rural
population_mada.1494,POINT (49.28333333333333 -12.433333333333334),ANTSIRANANA II,713031,SAKARAMY,49.283333,-12.433333,3101,,1634,10.2,78.76,Rural
population_mada.1495,POINT (49.2 -12.483333333333334),ANTSIRANANA II,713032,JOFFRE VILLE,49.2,-12.483333,4130,,2177,10.2,32.82,Rural
population_mada.1496,POINT (49.18333333333334 -12.366666666666667),ANTSIRANANA II,713050,ANTSAHAMPANO,49.183333,-12.366667,3164,,1668,10.2,12.24,Rural
population_mada.1497,POINT (49.36666666666667 -12.433333333333334),ANTSIRANANA II,713070,MAHAVANONA,49.366667,-12.433333,15082,,7948,10.2,49.01,Rural
population_mada.1498,POINT (49.083333333333336 -12.366666666666667),ANTSIRANANA II,713090,MANGAOKA,49.083333,-12.366667,7225,,3807,10.2,2467.55,Rural
population_mada.1499,POINT (49.46666666666667 -12.500000000000002),ANTSIRANANA II,713110,ANDRAFIABE,49.466667,-12.5,6410,,3378,10.2,31.8,Rural
population_mada.1500,POINT (49.28333333333333 -12.566666666666668),ANTSIRANANA II,713130,ANKETRAKABE,49.283333,-12.566667,4318,,2276,10.2,45.9,Rural
population_mada.1501,POINT (49.35 -12.633333333333335),ANTSIRANANA II,713151,SADJOAVATO,49.35,-12.633333,7341,,3869,10.2,60.76,Rural
population_mada.1502,POINT (49.21666666666667 -12.616666666666667),ANTSIRANANA II,713152,ANTSALAKA,49.216667,-12.616667,5463,,2879,10.2,36.82,Rural
population_mada.1503,POINT (49.233333333333334 -12.1),ANTSIRANANA II,713170,ANDRANOVONDRONINA,49.233333,-12.1,4638,,2444,10.2,10.23,Rural
population_mada.1504,POINT (49.03333333333333 -12.483333333333334),ANTSIRANANA II,713191,ANDRANOFANJAVA,49.033333,-12.483333,6748,,3556,10.2,19.82,Rural
population_mada.1505,POINT (48.85 -12.483333333333334),ANTSIRANANA II,713192,MAHALINA,48.85,-12.483333,2472,,1303,10.2,1175.93,Rural
population_mada.1506,POINT (49.5 -12.683333333333335),ANTSIRANANA II,713210,ANKARONGANA,49.5,-12.683333,6843,,3606,10.2,7.87,Rural
population_mada.1507,POINT (49.3 -12.850000000000001),ANTSIRANANA II,713230,ANIVORANO AVARATRA,49.3,-12.85,19368,,10207,10.2,23.64,Rural
population_mada.1508,POINT (48.95 -12.816666666666668),ANTSIRANANA II,713251,BOBASAKOA,48.95,-12.816667,2356,,1241,10.2,25.63,Rural
population_mada.1509,POINT (48.95 -12.700000000000001),ANTSIRANANA II,713252,MOSOROLAVA,48.95,-12.7,6732,,3548,10.2,18.73,Rural
population_mada.1510,POINT (49.266666666666666 -12.366666666666667),ANTSIRANANA II,713270,ANTANAMITARANA,49.266667,-12.366667,3872,,2041,10.2,60.27,Rural
population_mada.1511,POINT (49.333333333333336 -12.700000000000001),ANTSIRANANA II,713290,ANTSOHA,49.333333,-12.7,3231,,1703,10.2,13.76,Rural
population_mada.1512,POINT (49.06666666666667 -12.766666666666667),ANTSIRANANA II,713310,AMBONDRONA,49.066667,-12.766667,5100,,2688,10.2,31.73,Rural
population_mada.1513,POINT (49.016666666666666 -12.616666666666667),ANTSIRANANA II,713330,BOBAKILANDY,49.016667,-12.616667,3163,,1667,10.2,14.59,Rural
population_mada.1514,POINT (49.25 -12.283333333333333),ANTSIRANANA I,715009,DIEGO SUAREZ,49.25,-12.283333,125821,,66308,35.7,1797.44,Urban
population_mada.1515,POINT (50 -13.366666666666667),VOHEMAR,716010,VOHEMAR,50,-13.366667,18182,,10400,35.7,42.68,Urban
population_mada.1516,POINT (49.85 -13.366666666666667),VOHEMAR,716030,AMPONDRA,49.85,-13.366667,13714,,7981,10.2,39.95,Rural
population_mada.1517,POINT (49.96666666666667 -13.600000000000001),VOHEMAR,716050,FANAMBANA,49.966667,-13.6,17240,,10034,10.2,29.8,Rural
population_mada.1518,POINT (49.733333333333334 -13.566666666666668),VOHEMAR,716070,MILANOA,49.733333,-13.566667,18099,,10533,10.2,37.09,Rural
population_mada.1519,POINT (49.5 -13.483333333333334),VOHEMAR,716090,BOBAKINDRO,49.5,-13.483333,11197,,6517,10.2,8.96,Rural
population_mada.1520,POINT (49.56666666666667 -13.283333333333333),VOHEMAR,716110,DARAINA,49.566667,-13.283333,14602,,8498,10.2,25.59,Rural
population_mada.1521,POINT (49.68333333333334 -13.700000000000001),VOHEMAR,716130,AMBALASATRANA,49.683333,-13.7,5865,,3413,10.2,25.55,Rural
population_mada.1522,POINT (49.96666666666667 -13.750000000000002),VOHEMAR,716150,TSARABARIA,49.966667,-13.75,30198,,17575,10.2,73.13,Rural
population_mada.1523,POINT (49.800000000000004 -13.166666666666668),VOHEMAR,716170,NOSIBE,49.8,-13.166667,9926,,5777,10.2,17.06,Rural
population_mada.1524,POINT (49.6 -13.833333333333336),VOHEMAR,716190,ANDRAVORY,49.6,-13.833333,6805,,3961,10.2,20.45,Rural
population_mada.1525,POINT (49.516666666666666 -13.666666666666668),VOHEMAR,716210,ANDRAFAINKONA,49.516667,-13.666667,6714,,3907,10.2,23.62,Rural
population_mada.1526,POINT (49.93333333333334 -13.850000000000001),VOHEMAR,716231,AMPANEFENA,49.933333,-13.85,25716,,14967,10.2,267.25,Rural
population_mada.1527,POINT (49.81666666666667 -13.850000000000001),VOHEMAR,716232,AMBODISAMBALAHY,49.816667,-13.85,11821,,6880,10.2,97.58,Rural
population_mada.1528,POINT (49.733333333333334 -13.850000000000001),VOHEMAR,716250,AMBINANIN'ANDRAVORY,49.733333,-13.85,11783,,6858,10.2,56.69,Rural
population_mada.1529,POINT (49.43333333333334 -13.866666666666669),VOHEMAR,716270,AMBORIALA,49.433333,-13.866667,7608,,4428,10.2,21.14,Rural
population_mada.1530,POINT (49.53333333333333 -13.033333333333333),VOHEMAR,716290,MAROMOKOTRA LOKY,49.533333,-13.033333,4806,,2797,10.2,7.83,Rural
